utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/3418/3418-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 249529 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 249538 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 249560 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 107706. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 249674 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 249769 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250014 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250122 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250197 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250240 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250204 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250206 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250552 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250567 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 250860: Adding multiple names to name tag, this is not OK! name = "Skjøthaug;Nordstua"
utility_to_osm - WARNING - ssr:stedsnr = 250860 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250899 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250907 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250909 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250915: No priority spelling found for lang = no, using alt_name to get "[('no', 'Reinmyra')]"
utility_to_osm - WARNING - ssr:stedsnr = 250915 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250998 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 120080 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251633: No priority spelling found for lang = no, using alt_name to get "[('no', 'Ugreia')]"
utility_to_osm - WARNING - ssr:stedsnr = 251984 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 127696 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128007 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128202 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128203 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128211 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128502 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 128510: Adding multiple names to name tag, this is not OK! name = "Tjeldmyra;Kjeldmyra"
utility_to_osm - WARNING - ssr:stedsnr = 128510 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128539 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128597 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128483 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128693 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252369 has multiple (37) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128795 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128906 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128996 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128841 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252508 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129975 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 130595: Adding multiple names to name tag, this is not OK! name = "Steinsjøbekken;Kubekken"
utility_to_osm - WARNING - ssr:stedsnr = 130595 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252597 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 131519 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252667 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 188651 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189076 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189516 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189523 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189663 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189670 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189814 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189772 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 191663 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 191672 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 222226 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 222973 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 222993 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 223821 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 265983 has multiple (16) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 289729. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 301728 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 301734 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 309132 has multiple (26) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310010 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310229 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310782 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310796 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310845 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 312626 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 312716 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 471686. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 358308 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 370562 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371107 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371127 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371012 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371804 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371865 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371869 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 373549 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 373552 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 481833 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 484585 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 423956 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431696 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432039 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432520 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432545 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432484 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432495 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432679 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432682 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432910 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492001 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492095 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 434487 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 434503 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 434702 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 434705 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492156 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492548 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492834 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 492797: Adding multiple names to name tag, this is not OK! name = "Åsnes;Mojordet"
utility_to_osm - WARNING - ssr:stedsnr = 492852 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492893 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492914 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492963 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 494699 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674048 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 464454 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674528 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674544 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674548 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674698 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 466405 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 466618 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674931 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 471677. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 471679. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 471682. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 677551 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492070 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492077 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492471 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492179 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492509 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492510 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492520 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492669 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492582 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492974 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 494477 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 494523 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 494706 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 494712 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 495520 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 495526 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 531403: No priority spelling found for lang = no, using alt_name to get "[('no', 'Store Tannsjøen')]"
utility_to_osm - WARNING - ssr:stedsnr = 531403 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 532674. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 552653 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552809 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552845 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553003 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552924 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553506 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553707 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553737 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553500 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553937 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 554781 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555480 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555612 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 586410 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 598955 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 604918 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 613032: Adding multiple names to name tag, this is not OK! name = "Nordre Skybakhaugen;Skybakken"
utility_to_osm - WARNING - ssr:stedsnr = 613032 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613202 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613513 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613520 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613902 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613908 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 615622 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 615692 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 615693 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 615695 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 615703 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 615716 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 615734 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 615741 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 707792 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 653693. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 709069 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 661235 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674027 has multiple (12) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674111 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 674128: Adding multiple names to name tag, this is not OK! name = "Storknarten;Geitknarten"
utility_to_osm - WARNING - ssr:stedsnr = 674606 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674613 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674703 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674713 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674774 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 674851. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 674864 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675519 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675526 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675605 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 676604: Adding multiple names to name tag, this is not OK! name = "Svantjernsbekken;Finnbekken"
utility_to_osm - WARNING - ssr:stedsnr = 676604 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 676635 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 676637 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 676688 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 693620 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 896725. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 896727 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 707615 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 711675 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 727815 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 727879 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735001 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735128 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735227: No priority spelling found for lang = no, using alt_name to get "[('no', 'Nøklevatnet')]"
utility_to_osm - WARNING - ssr:stedsnr = 735227 has multiple (9) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735678 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 735593: Adding multiple names to name tag, this is not OK! name = "Vestbakken;Mellembakken"
utility_to_osm - WARNING - ssr:stedsnr = 735593 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735772 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735788 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735794 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735825 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735826 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735884 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 769052 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 774718. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 781648 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 787643 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 795569 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796010 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796029 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796117 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796119 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796514 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796558 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796571 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796573 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796709 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796727 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796961 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 798493 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 798611 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 798616 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917040 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917682 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917494 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917742 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917748 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917952 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917974 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 919623 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 919624 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 919729 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 829132 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 844685 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 846508 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 848978 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 856585 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 856834 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 857044 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 857127 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 857207 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 857278 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 857508 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 857593 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 857706 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 857921 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 859462 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 859614 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 859618 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 905006 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 908365 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917078 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917204 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917113 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917481 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917508 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917515 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917524 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917564 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917571 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917775 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 919708 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 919700 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920518 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 971436: No priority spelling found for lang = no, using alt_name to get "[('no', 'Slåttbråtåmyra naturreservat')]"
utility_to_osm - WARNING - ssr:stedsnr = 971437: No priority spelling found for lang = no, using alt_name to get "[('no', 'Juvberget naturreservat')]"
utility_to_osm - WARNING - ssr:stedsnr = 7090 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 6845 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 6764 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 6989 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 6993 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 7023 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 7032 has multiple (2) positions, using the first one!
