utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/3817/3817-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 2876 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 2986 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 2994 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 3422 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 3424 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 3427 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 3431 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 24421 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 28972 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 46274 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63021 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63303 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63305 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63313 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63363 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63375 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63504 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63506 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63601 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63605 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63606 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63610 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63613 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63620 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63813 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63816 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63579 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63902 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 64466 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 64473 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245044 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245061 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245917 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245921 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245217 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245234 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245253 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245377 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245385 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245388 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245391 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245394 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245458 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245320 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245323 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245338 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245353 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245361 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245474 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245482 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245584 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245556 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245828 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245800 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245877 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245985 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245989 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245947 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245955 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246429 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246447 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246453 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123019 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123020 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123315 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123395 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123507 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123509 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123513 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123522 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123405 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123408 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123409 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123610 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123630 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123646 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123659 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123819 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124013 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124410 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124907 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252636 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 149821 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 164082 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 165909 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184035 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184041 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184210 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184434 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184451 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184463 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184585 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184796 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184801 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184930 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184808 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184886 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245014 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245026 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245027 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245029 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245303 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245305 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245369 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245444 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245446 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245565 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245566 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245582 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245810 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245880 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245890 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245892 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245895 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245899 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245904 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245906 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245976 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246427 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 453945 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 453955 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 453959 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 267889 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305027 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305314 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305319 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305524 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305412 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305418 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305430 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305432 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305440 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305663 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305906 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306008 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305961 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305967 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305977 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306402 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306410 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306413 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306414 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306418 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306419 has multiple (10) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306457 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306826 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 313681 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 467236 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 346057 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366316 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366324 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366346 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366347 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366349 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366284 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366288 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366300 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366405 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366435 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366436 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366440 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366604 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366579 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366592 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366596 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366805 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366881 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366911 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366933 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366980 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366983 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366988 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367320 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367398 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 482997 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 389795 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 390545 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487042 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487294 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487364 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487372 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487390 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487391 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487458 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487490 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487491 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487628 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487662 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487666 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487668 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487833 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487996 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488035 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488211 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488378 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488381 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488911 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488913 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488915 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488876 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427024: No priority spelling found for lang = no, using alt_name to get "[('no', 'Eiangen')]"
utility_to_osm - WARNING - ssr:stedsnr = 427024 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427273 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427308 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427377 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427387 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427393 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427502 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427406 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427424 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427427 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427476 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427617 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427618 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427571 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427575 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427584 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427601 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427781 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427875 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427918 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427978 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427984 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 494644 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 670947 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 670951 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 451404 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 468486 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 468527: Adding multiple names to name tag, this is not OK! name = "Østistugu;Hæm lille"
utility_to_osm - WARNING - ssr:stedsnr = 487023 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487308 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487309 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487271 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487403 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487401 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487505 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487509 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487612 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487969 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487974 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487848 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487861 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487901 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488295 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488436 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488446 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488449 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488451 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488305 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488398 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488941 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488943 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488899 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548007 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548018 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548062 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548402 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548418 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548421 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548422 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548461 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548462 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548466 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548324 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548361 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548373 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548621 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548953 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 693299 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 693728 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 608004 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 608001 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 608456 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 608418 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 608344 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 608345 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 608354 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 608517 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 608490 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 608941 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609007 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609236 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609404 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609410 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609414 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609389 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609393 has multiple (7) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609911 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 634992 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 669030 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 669475 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 669478 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 669507 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 669585 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 669592 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 669593 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 669595 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 669928 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 669984 has multiple (2) positions, using the first one!
