utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/4645/4645-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 69233 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69403 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69389 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250004 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250022 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250037 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250092 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250053 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250058 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250070 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250080 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250082 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250087 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250142 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250144 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250120 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250125 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250136 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250192 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250165 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250167 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250173 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250246 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250211 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250217 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250218 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250222 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250228 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250298 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250249 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250261 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250264 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250304 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250313 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250385 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250387 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250389 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250413 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250420 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250422 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 116603: No priority spelling found for lang = no, using alt_name to get "[('no', 'Ottersteintunnelen')]"
utility_to_osm - ERROR - ssr:stedsnr = 116603. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 251243 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251288 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251251 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251252 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251256 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251295 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251300 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251315 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251412 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251380 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251728 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251766 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128107 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128099 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129108 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129086 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129095 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129278 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129285 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129289 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129317 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129319 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129325 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129330 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129334 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129381 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129401 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 155810 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189065 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189070 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189124 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189155 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189368 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189389 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189267 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189823 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190074 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190203: No priority spelling found for lang = no, using alt_name to get "[('no', 'Herlandsvika')]"
utility_to_osm - WARNING - ssr:stedsnr = 190203 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190215 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190222 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190228: No priority spelling found for lang = no, using alt_name to get "[('no', 'Gjervika')]"
utility_to_osm - WARNING - ssr:stedsnr = 190158 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190159 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190172 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190323 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 268861 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 218507 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 461239 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 289231. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 311181 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 311184 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 311189 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 311192 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 311194 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 311312 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 311318 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 311099 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 311204 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 311205 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 311207 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 311209 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 311280 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 311376 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 311526 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 311529 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 311426 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 312669 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 471249. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 337556 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 350234. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 371112 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371104 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371128 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371066 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371069 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371222 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371317 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371376 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371404 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 372102 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 372117 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 372118 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 372152 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 372153 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 372155 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 372067 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 372202 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 372204 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 372228 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 372252 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 372401 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432003 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432037 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432113 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432136 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432138 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432139 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432141 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432239 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432391 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432394 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432875 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 433102 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 433103 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 433105 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 433184 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 433186 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 433229 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 433280 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 433374 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 433375 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 433712 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 433713 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 433832 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 433794 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492059 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492061 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493101 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493031 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493045 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493056 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493064 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493150 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493155 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493229 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493234 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493195 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493281 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493245 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493254: No priority spelling found for lang = no, using alt_name to get "[('no', 'Herlandsvatnet')]"
utility_to_osm - WARNING - ssr:stedsnr = 493259 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493324: No priority spelling found for lang = no, using alt_name to get "[('no', 'Hellersøyna')]"
utility_to_osm - WARNING - ssr:stedsnr = 493328 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493332 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493339 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493354 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493356 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493357 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 461660 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675037 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675042 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 466506. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 675073 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675075 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675082 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675096 has multiple (8) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675839 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675134 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675136 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675140 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675207 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675215 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675176 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675179 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675188 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675193 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675272 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675273 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675280 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675216 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675217 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675219 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675223 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675234 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675285 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675286 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675311 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675320 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675321 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 675327: Adding multiple names to name tag, this is not OK! name = "Moldøyna;Moldvær"
utility_to_osm - WARNING - ssr:stedsnr = 675327 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675335 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675337 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675342 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675434 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 676732 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 477759: No priority spelling found for lang = no, using alt_name to get "[('no', 'Gjervikeskjera')]"
utility_to_osm - WARNING - ssr:stedsnr = 492027 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493003 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493014 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493017 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493020 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493066 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493067 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493073 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493086 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493215 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493224 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493105 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493128 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493129 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493166 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493181 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493316 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493320 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493365 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493367 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493368 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493372 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493379 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493381 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493391 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493265 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493273 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493277 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493279 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493423 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493805 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 493843 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 494659 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 494714 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 522626 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 532231 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553009 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553011 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553022 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553103 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553141 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553143 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553145 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553314 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553319 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553219 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553235 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553407 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 554118 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 554395 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 554396 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 554286 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 554296 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 554403: No priority spelling found for lang = no, using alt_name to get "[('no', 'Herlandsbotnen')]"
utility_to_osm - WARNING - ssr:stedsnr = 554403 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 554727 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 614062 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 614202 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 614209 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 614214 has multiple (4) positions, using the first one!
