utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/3006/3006-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 63616 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63623 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63580 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63582 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63584 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 64532 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 64542 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 64545 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 64462 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 64758 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 64849 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 64870 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 64975 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 241376 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245039 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245053 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245493 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245594 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245597 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245598 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245599 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245524 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245548 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245553 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245555 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 87605 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245846 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245848 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245988 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245999 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246300 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246323 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246340 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246435 has multiple (4) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 246437: Adding multiple names to name tag, this is not OK! name = "Volletjern;Vollevannet"
utility_to_osm - WARNING - ssr:stedsnr = 246476 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246488 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246553 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 101764 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123015 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123560 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123614: No priority spelling found for lang = no, using alt_name to get "[('no', 'Tarmsvannet')]"
utility_to_osm - WARNING - ssr:stedsnr = 123614 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123636 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124402 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124509 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124510 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124862 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124960 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306799 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 144737 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 181305 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 181546 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 181907: No priority spelling found for lang = no, using alt_name to get "[('no', 'Hotvet')]"
utility_to_osm - WARNING - ssr:stedsnr = 185544 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185594 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185702 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185929 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185959 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 266219 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 205584 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 205942 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 208511 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 236782 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 242108 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 242181 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245574 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246410 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246414 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246415 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246313 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246383 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246510 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246512 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246525 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246803 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246963 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247464 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 264239: No priority spelling found for lang = no, using alt_name to get "[('no', 'Fredheim')]"
utility_to_osm - WARNING - ssr:stedsnr = 264239 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 289884. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 298484 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 303095 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305571 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 465126 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306503 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306506 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306518 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306564 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306567 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306616 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306707 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306919 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306955 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306817 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 307527 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 326384 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 531846 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366578 has multiple (116) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366593 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366598: No priority spelling found for lang = no, using alt_name to get "[('no', 'Grønvannet')]"
utility_to_osm - WARNING - ssr:stedsnr = 366598 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367509 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367483 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367492 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367499 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367608 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367717 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367729 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367782 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367803 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 368402 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 368518 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 385963: No priority spelling found for lang = no, using alt_name to get "[('no', 'Rudsmoen')]"
utility_to_osm - WARNING - ssr:stedsnr = 390915 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 484154 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487574 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487594 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487631 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488025 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488328 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488541 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488376 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488379 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488386 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488391 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488581 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488736 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488800 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488851 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 419916 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488929 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488880 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488978 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 489484 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 424027 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 424206 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 424651. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 489978 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 489979 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427077 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427614 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427600 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427907 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427920 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428404 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428303 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428365: No priority spelling found for lang = no, using alt_name to get "[('no', 'Sommerstad')]"
utility_to_osm - WARNING - ssr:stedsnr = 428367 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428373 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428463 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428724 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428765 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428878 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428880 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 670949 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 671478 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 671482 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 671483 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 671484 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 671485 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 671491 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 730630: No priority spelling found for lang = no, using alt_name to get "[('no', 'Hestelivannet')]"
utility_to_osm - WARNING - ssr:stedsnr = 730630 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 479456 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 484014 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 484312 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 484618 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487703 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487624: No priority spelling found for lang = no, using alt_name to get "[('no', 'Kanolivannet')]"
utility_to_osm - WARNING - ssr:stedsnr = 487624 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488061 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488402 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488404 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488423 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488368 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488499 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488552 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488555 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488996 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 489000 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 489018 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 489508 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 489510 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 489511 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 489496: No priority spelling found for lang = no, using alt_name to get "[('no', 'Bjerknes')]"
utility_to_osm - WARNING - ssr:stedsnr = 489498: No priority spelling found for lang = no, using alt_name to get "[('no', 'Bjerknessetra')]"
utility_to_osm - WARNING - ssr:stedsnr = 489498 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 508888 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 539778 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 545111. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 545019 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548364 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548603 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548903 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548969 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 549354 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 549513 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 549405 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 549997 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 549969 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 549858 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 549863 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 549864 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 550995 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 693201 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 569709 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 605013 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 605564 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 608551 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 609347: Adding multiple names to name tag, this is not OK! name = "Hvålsneset;Boserudneset"
utility_to_osm - WARNING - ssr:stedsnr = 609417 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609539 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609549 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609551: No priority spelling found for lang = no, using alt_name to get "[('no', 'Krokvannet')]"
utility_to_osm - ERROR - ssr:stedsnr = 609552: Adding multiple names to name tag, this is not OK! name = "Fjellsetervannet;Fjellsetertjernet"
utility_to_osm - WARNING - ssr:stedsnr = 609552 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609556 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609557 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609907 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609908 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609946 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609807 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 610402 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 610409 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 610429: No priority spelling found for lang = no, using alt_name to get "[('no', 'Olledalen')]"
utility_to_osm - WARNING - ssr:stedsnr = 610429 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 610436 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 610484 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 610489 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 610627 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 610636 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 610529 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 610914 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 610981 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 629552 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 629644 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 633927. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 669594 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 670389 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 670392 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 670473 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 670730 has multiple (9) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 670775 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 670868 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 671438: No priority spelling found for lang = no, using alt_name to get "[('no', 'Kløvstad')]"
utility_to_osm - WARNING - ssr:stedsnr = 671441: No priority spelling found for lang = no, using alt_name to get "[('no', 'Hostvet')]"
utility_to_osm - WARNING - ssr:stedsnr = 722447 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 727272 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 730612 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 730624 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 730627 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 730573: No priority spelling found for lang = no, using alt_name to get "[('no', 'Rauberflaket')]"
utility_to_osm - WARNING - ssr:stedsnr = 730573 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 730666 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 731381 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 731388 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 731470: No priority spelling found for lang = no, using alt_name to get "[('no', 'Tveita')]"
utility_to_osm - WARNING - ssr:stedsnr = 731567 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 731770 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 731864 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 731958 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 731960 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 751260 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 909177 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 909341: No priority spelling found for lang = no, using alt_name to get "[('no', 'Lindtvetdalen')]"
utility_to_osm - WARNING - ssr:stedsnr = 909341 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 787645 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 791003 has multiple (2) positions, using the first one!
