utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/3015/3015-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 608007 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 610715 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 669034 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 671712 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 690602 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 730009 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 730224 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 750514 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 791043 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 913053 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 914101 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 812081 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 811935 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 852127 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 852066 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 852220 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 912133 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 912229 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 913186 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 914086 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920839 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 2176 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 2178 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 2196 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 4692 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 4722 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 4724 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63057 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63227 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 82872 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 83974 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123750 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125712 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 143970 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305216 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305040 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306189 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 307099 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 325549 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 325551 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366043 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366226 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366228 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366243 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 386482: Adding multiple names to name tag, this is not OK! name = "Haugesbekken;Rødsbekken"
utility_to_osm - WARNING - ssr:stedsnr = 386482 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427040 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427133 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427233 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428076 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428085 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428649 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428686 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 428688: Adding multiple names to name tag, this is not OK! name = "Mortetjern;Svarttjern"
utility_to_osm - ERROR - ssr:stedsnr = 447847. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 447943 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 507539 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 507554 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 509079 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 548224 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 549088 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 549479 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 608164 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609052 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 609065 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 730236 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 731060 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 732034 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 791024 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 791046 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 791047 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 791048 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 791050 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 791165 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 791173 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 791198 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 792718 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 852234 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 853061 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 1060938: No priority spelling found for lang = no, using alt_name to get "[('no', 'Brekkelia')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060938. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060940: No priority spelling found for lang = no, using alt_name to get "[('no', 'Brekkestubben')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060940. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060945: No priority spelling found for lang = no, using alt_name to get "[('no', 'Bjørkveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060945. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1061509. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060591: No priority spelling found for lang = no, using alt_name to get "[('no', 'Taraldrudkroken')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060591. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060594: No priority spelling found for lang = no, using alt_name to get "[('no', 'Stokkebekkveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060594. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060595: No priority spelling found for lang = no, using alt_name to get "[('no', 'Smerthuveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060595. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060597: No priority spelling found for lang = no, using alt_name to get "[('no', 'Jyllandveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060597. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060598: No priority spelling found for lang = no, using alt_name to get "[('no', 'Lystvetveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060598. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060600: No priority spelling found for lang = no, using alt_name to get "[('no', 'Åserudveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060600. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060601: No priority spelling found for lang = no, using alt_name to get "[('no', 'Tveterveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060601. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060602: No priority spelling found for lang = no, using alt_name to get "[('no', 'Visterveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060602. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060603: No priority spelling found for lang = no, using alt_name to get "[('no', 'Nesveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060603. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060606: No priority spelling found for lang = no, using alt_name to get "[('no', 'Stensrudveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060606. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060609: No priority spelling found for lang = no, using alt_name to get "[('no', 'Langliveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060609. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060610: No priority spelling found for lang = no, using alt_name to get "[('no', 'Grønlundstubben')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060610. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060612: No priority spelling found for lang = no, using alt_name to get "[('no', 'Grønlundveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060612. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1060616. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1060478. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060479: No priority spelling found for lang = no, using alt_name to get "[('no', 'Tangenveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060479. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060480: No priority spelling found for lang = no, using alt_name to get "[('no', 'Ulvetangenveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060480. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060481: No priority spelling found for lang = no, using alt_name to get "[('no', 'Lystadveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060481. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060482: No priority spelling found for lang = no, using alt_name to get "[('no', 'Husengaveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060482. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060541: No priority spelling found for lang = no, using alt_name to get "[('no', 'Skaarveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060541. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060543: No priority spelling found for lang = no, using alt_name to get "[('no', 'Tjernsbekkveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060543. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060544: No priority spelling found for lang = no, using alt_name to get "[('no', 'Glenneveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060544. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060547: No priority spelling found for lang = no, using alt_name to get "[('no', 'Vidnesveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060547. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060550: No priority spelling found for lang = no, using alt_name to get "[('no', 'Bergveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060550. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060552: No priority spelling found for lang = no, using alt_name to get "[('no', 'Bråtenveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060552. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060643: No priority spelling found for lang = no, using alt_name to get "[('no', 'Grønnsundbakken')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060643. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060646: No priority spelling found for lang = no, using alt_name to get "[('no', 'Grønnsundveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060646. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060648: No priority spelling found for lang = no, using alt_name to get "[('no', 'Kjellåsveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060648. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060651: No priority spelling found for lang = no, using alt_name to get "[('no', 'Skiveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060651. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060659: No priority spelling found for lang = no, using alt_name to get "[('no', 'Kirkengen')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060659. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1060661. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060663: No priority spelling found for lang = no, using alt_name to get "[('no', 'Hestehagen')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060663. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060665: No priority spelling found for lang = no, using alt_name to get "[('no', 'Børudveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060665. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060667: No priority spelling found for lang = no, using alt_name to get "[('no', 'Staåsveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060667. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1060669. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1060737. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060691: No priority spelling found for lang = no, using alt_name to get "[('no', 'Finlandsveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060691. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060693: No priority spelling found for lang = no, using alt_name to get "[('no', 'Idrettsåsen')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060693. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060695: No priority spelling found for lang = no, using alt_name to get "[('no', 'Solbergveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060695. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060697: No priority spelling found for lang = no, using alt_name to get "[('no', 'Kjosveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060697. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060706: No priority spelling found for lang = no, using alt_name to get "[('no', 'Finlandstubben')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060706. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1060708. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060726: No priority spelling found for lang = no, using alt_name to get "[('no', 'Søndre Åmotvei')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060726. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060727: No priority spelling found for lang = no, using alt_name to get "[('no', 'Nordre Åmotvei')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060727. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060728: No priority spelling found for lang = no, using alt_name to get "[('no', 'Bogenveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060728. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060729: No priority spelling found for lang = no, using alt_name to get "[('no', 'Dyrbekkveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060729. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060731: No priority spelling found for lang = no, using alt_name to get "[('no', 'Gullhaugveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060731. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060732: No priority spelling found for lang = no, using alt_name to get "[('no', 'Hagaveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060732. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060733: No priority spelling found for lang = no, using alt_name to get "[('no', 'Thonsveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060733. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1062042. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060917: No priority spelling found for lang = no, using alt_name to get "[('no', 'Roseveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060917. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060921: No priority spelling found for lang = no, using alt_name to get "[('no', 'Krokusveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060921. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060926: No priority spelling found for lang = no, using alt_name to get "[('no', 'Vamnesveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060926. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060927: No priority spelling found for lang = no, using alt_name to get "[('no', 'Vammafossen')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060927. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1060928: No priority spelling found for lang = no, using alt_name to get "[('no', 'Brekkeåsen')]"
utility_to_osm - ERROR - ssr:stedsnr = 1060928. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1060929. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1060931. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1060932. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1061444. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1061400: No priority spelling found for lang = no, using alt_name to get "[('no', 'Frorudveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1061400. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1061402: No priority spelling found for lang = no, using alt_name to get "[('no', 'Karlsrudveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1061402. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1061403: No priority spelling found for lang = no, using alt_name to get "[('no', 'Kassemveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1061403. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1061404: No priority spelling found for lang = no, using alt_name to get "[('no', 'Rueneveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1061404. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1061405: No priority spelling found for lang = no, using alt_name to get "[('no', 'Engenveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1061405. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1061407: No priority spelling found for lang = no, using alt_name to get "[('no', 'Eikveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1061407. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1061408: No priority spelling found for lang = no, using alt_name to get "[('no', 'Skipperudkroken')]"
utility_to_osm - ERROR - ssr:stedsnr = 1061408. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1061409: No priority spelling found for lang = no, using alt_name to get "[('no', 'Borgenveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1061409. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1061410: No priority spelling found for lang = no, using alt_name to get "[('no', 'Bråtenesveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1061410. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1061412: No priority spelling found for lang = no, using alt_name to get "[('no', 'Stuputveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1061412. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1061414: No priority spelling found for lang = no, using alt_name to get "[('no', 'Lyngåsveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1061414. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1061415: No priority spelling found for lang = no, using alt_name to get "[('no', 'Engskleiva')]"
utility_to_osm - ERROR - ssr:stedsnr = 1061415. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1061418: No priority spelling found for lang = no, using alt_name to get "[('no', 'Engsveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1061418. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1061419: No priority spelling found for lang = no, using alt_name to get "[('no', 'Nordre Liverudvei')]"
utility_to_osm - ERROR - ssr:stedsnr = 1061419. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1061421: No priority spelling found for lang = no, using alt_name to get "[('no', 'Søndre Liverudvei')]"
utility_to_osm - ERROR - ssr:stedsnr = 1061421. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1061424. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1061653. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1061518: No priority spelling found for lang = no, using alt_name to get "[('no', 'Kirkebakken')]"
utility_to_osm - ERROR - ssr:stedsnr = 1061518. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1061521. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1061781. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1062089. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1062095. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1062102: No priority spelling found for lang = no, using alt_name to get "[('no', 'Spydebergveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1062102. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1062105: No priority spelling found for lang = no, using alt_name to get "[('no', 'Askimveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1062105. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 1062107. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1062110: No priority spelling found for lang = no, using alt_name to get "[('no', 'Svinndalveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1062110. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1062111: No priority spelling found for lang = no, using alt_name to get "[('no', 'Riukveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1062111. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1062113: No priority spelling found for lang = no, using alt_name to get "[('no', 'Sundåsveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 1062113. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 1062116: No priority spelling found for lang = no, using alt_name to get "[('no', 'Tverrlinna')]"
utility_to_osm - ERROR - ssr:stedsnr = 1062116. No positions found, skipping
