utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/4617/4617-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 65968 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246048 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246390 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246079 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246081 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 246235: Adding multiple names to name tag, this is not OK! name = "Årtunsstølen;Gamlestølen"
utility_to_osm - WARNING - ssr:stedsnr = 246242 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246249 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246326 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246327 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246331 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246332 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246351 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246358 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246430 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246446 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247052 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247147 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247221 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247254 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247319 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247348 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247352 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247442 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247448 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247552 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247634 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247726 has multiple (8) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247931 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247867 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247868: No priority spelling found for lang = no, using alt_name to get "[('no', 'Varaldsøy')]"
utility_to_osm - WARNING - ssr:stedsnr = 247868 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 99764 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 99960: No priority spelling found for lang = no, using alt_name to get "[('no', 'Karteidklubben')]"
utility_to_osm - WARNING - ssr:stedsnr = 248886 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 104574 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124106 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124623 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125002 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125001 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125106 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125108 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125111 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125405 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125429 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125462 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125190 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125304 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125319 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125324 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125333 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125354 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125372 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125373 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125375 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125760 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125761 has multiple (7) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125769 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125653 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 125654: Adding multiple names to name tag, this is not OK! name = "Fingergullvika;Gullvika"
utility_to_osm - WARNING - ssr:stedsnr = 125654 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 126891 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185103 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185303 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185089 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185234 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185436 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185637 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 186041 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 186048 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 186080 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 186282 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 186316 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 186506 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 186489 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 186525 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 186533 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 187677 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 187871 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 206136 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246010 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246021 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246024 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246103 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246106 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246222 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246228 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246418 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246303 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246374 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246375 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247083 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247261 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247264 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247290 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247458 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247459 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247473 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247376 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247559 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247583 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 273079: No priority spelling found for lang = no, using alt_name to get "[('no', 'Løfall')]"
