utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/3822/3822-ssr.xml? Trying to re-download "/app:Skrivemåte>
          </app:skrivemåte>
        </app:Stedsnavn>
      </app:stedsnavn>
    </app:Sted>
  </wfs:member"
utility_to_osm - WARNING - ssr:stedsnr = 270 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 403 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 412 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 445 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 446 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 453 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 455 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 713 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 714 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 1047 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 1095 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 1198 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 1300 has multiple (7) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 1610 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 1611 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 1615 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 1384 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 1399 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 1564 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 1566 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 1935 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 1943 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 1814 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 2131 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 2488 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 2708 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 2877 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 2785 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 47627 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 61424 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 61327 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 61394 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 61896 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62106 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62107 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62108 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62112 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62119 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62307 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62087 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62275 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62514 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62518 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62570 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62723 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62726 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62476 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62477 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62601 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62621 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62671 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62672 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62673 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62872 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62890 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62776 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62921 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62922 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62965 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 62986 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 63171 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 243443 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 243185 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 243239 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 243245 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 243342 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 243348 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 243359 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 243361 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 243376 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 243871 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 243874 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244012 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 243918 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 243927 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244100 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244275 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244198 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244279 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244454 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244461 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244468 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244528 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244520 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244533 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244536 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244760 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244766 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244839 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244857 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244922 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244948 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244968 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 244972 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245058 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245149 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245152 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245207 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 85432 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245466 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245521 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245761 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245778 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 93861 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 94823 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 105546 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 107510 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 121423 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 122124 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 122067 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 122083 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 122089 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 122306 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123064 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123066 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123221 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123164 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123179 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123613 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123769 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123909 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 153619 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 155374 has multiple (2) positions, using the first one!
