utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/3036/3036-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 490669 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 490746 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 490714 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 490898 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 490855 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491299 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491300 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 430743: No priority spelling found for lang = no, using alt_name to get "[('no', 'Sogna')]"
utility_to_osm - WARNING - ssr:stedsnr = 430805 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 430806 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 430816 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 430817 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 430825 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 430847 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 430852 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431312 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431341 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431344 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431391 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431402 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491266 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491270 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491332 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491349 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491352 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491358 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491363 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491731 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491776 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491777 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491810 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491846 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491848 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491865 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 448205 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 451919: No priority spelling found for lang = no, using alt_name to get "[('no', 'Hokringlesætra')]"
utility_to_osm - WARNING - ssr:stedsnr = 672298 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 672688 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 672712 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673669 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673279 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673293 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673340 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673735 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673736 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673746 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673590 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673770 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673838 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673851 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673876: No priority spelling found for lang = no, using alt_name to get "[('no', 'Melbysætra')]"
utility_to_osm - WARNING - ssr:stedsnr = 673876 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673877 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674333 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674346 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 490803 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 490832 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 490835 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491729 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 551402 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 551708 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 551752 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 551793 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 551794 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 551918 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 551647 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 551813 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 551830 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 551846 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 551849 has multiple (9) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552238 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552334 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 688696: No priority spelling found for lang = no, using alt_name to get "[('no', 'Sørsætra')]"
utility_to_osm - WARNING - ssr:stedsnr = 688696 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 690044 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 690057 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 690122 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 690305 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 690541 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 568179 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 568368 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 611673 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 611675 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 611676 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 611677 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 611747 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612276 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612280 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612282 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612286 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612315 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612364 has multiple (8) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612389 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612662 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612663 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612691 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612804 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612814 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612821 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612823 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612723 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612780 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 627799: No priority spelling found for lang = no, using alt_name to get "[('no', 'Knepphaugen')]"
utility_to_osm - WARNING - ssr:stedsnr = 627799 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 672723 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 672725 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673316 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673331 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673358 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673365 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673822 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673929 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674276 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 733534 has multiple (56) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 733634 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 733699 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 733831 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 733836 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 733816 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 733838 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 733732 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 733784 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 733787 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 733792 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 733794 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 733907 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 734306 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 734314 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 734412 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 734441 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 751162 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 751416 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 794629 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 794776 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 794777 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 794782 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 794908 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 794912 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 794924 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 794803 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 794808 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 794862: No priority spelling found for lang = no, using alt_name to get "[('no', 'Rudsvangen')]"
utility_to_osm - WARNING - ssr:stedsnr = 795326 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 795293 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 795295 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 795564 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 915629 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 915764: No priority spelling found for lang = no, using alt_name to get "[('no', 'Sjunken')]"
utility_to_osm - WARNING - ssr:stedsnr = 915764 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 915850 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 915856 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916733 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916743 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916835 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916335 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916362 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917318 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 812501 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 855734. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 855775 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 855801 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 855837 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 855843 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 856285 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 856439 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 856383 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 856387 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 856396 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 870907: No priority spelling found for lang = no, using alt_name to get "[('no', 'Haugen')]"
utility_to_osm - WARNING - ssr:stedsnr = 870907 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 933019 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 933476 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916303 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916304 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916309 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916312 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916365 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916366 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916382 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916265 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916804 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916820 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916873 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 933520 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 965877 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 971492: No priority spelling found for lang = no, using alt_name to get "[('no', 'Gjerimåsan naturreservat')]"
utility_to_osm - WARNING - ssr:stedsnr = 981235: No priority spelling found for lang = no, using alt_name to get "[('no', 'Styggdalen naturreservat')]"
utility_to_osm - WARNING - ssr:stedsnr = 5401 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 5633 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 5670 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 5671 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 5700 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 5748 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 5831 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 5842 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 6366 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 6384 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 6656 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 6658 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 23210 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 23172 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 23549 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 24257 has multiple (2) positions, using the first one!
