utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/1874/1874-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 199024 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 259064 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 259065 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 259066 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 259073 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 259280 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 259412 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 259415 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 260499: Adding multiple names to name tag, this is not OK! name = "Rabbtinden;Trollhaue"
utility_to_osm - WARNING - ssr:stedsnr = 260499 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 260502 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 260507 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 292379 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 319402 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 319408 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320068 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320073 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320387 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320389 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320295 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320296 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320433 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 320435: Adding multiple names to name tag, this is not OK! name = "Målheia;Segeltinden"
utility_to_osm - WARNING - ssr:stedsnr = 320439 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320447 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320454 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320458 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320461 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320466 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 351513 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 380403 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 380428 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 380511 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 380514 has multiple (11) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 380517 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 380460 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381312 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381404 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 441415 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 441487 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 441389 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442102 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442111 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442394 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442408 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442435 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442447 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442487 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 673448: Adding multiple names to name tag, this is not OK! name = "Avløysa;Ytter-Avløysa"
utility_to_osm - WARNING - ssr:stedsnr = 673448 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 475359 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 501402 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 501392 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 501395 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 502035: Adding multiple names to name tag, this is not OK! name = "Horseidvatnet;Storvatnet"
utility_to_osm - WARNING - ssr:stedsnr = 502074 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 502080 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 502406 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 502408 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 502374 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 502385 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 502386 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 502394 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 502474 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 502486 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684064 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684065 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 683380 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684030 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684080 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684087 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684297 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684381 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684393 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684451 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684467 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684469 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684486 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 529621. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 535419 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623108 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623406 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623412 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623418 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623470 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623509 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623513 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623514 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 655403 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684052 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684414 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684422 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684423 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 684424 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 897294: No priority spelling found for lang = no, using alt_name to get "[('no', 'Grustinden')]"
utility_to_osm - WARNING - ssr:stedsnr = 897294 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 717425 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 745094 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 745405 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 745406 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 745413 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 745419 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 745474 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 745483 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 775673 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 916440: Adding multiple names to name tag, this is not OK! name = "Andstabben;Stor-Andstabben"
utility_to_osm - WARNING - ssr:stedsnr = 916440 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 926139 has multiple (45) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 926387 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 926389 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 926390 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 927395 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 927083 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 927099: Adding multiple names to name tag, this is not OK! name = "Bjørnskardet;Hellsreva"
utility_to_osm - WARNING - ssr:stedsnr = 927099 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 927423 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 927397 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 927439 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 927448 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 927489 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 927492 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 927501 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 897706: Adding multiple names to name tag, this is not OK! name = "Kjellsnesskjeran;Nesskjeran"
utility_to_osm - WARNING - ssr:stedsnr = 897706 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 926403 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 927408 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 927414 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 927465: Adding multiple names to name tag, this is not OK! name = "Festhælvatnet;Vestervatnet"
utility_to_osm - WARNING - ssr:stedsnr = 927465 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 974740: No priority spelling found for lang = no, using alt_name to get "[('no', 'Hamnøytunnelen')]"
utility_to_osm - ERROR - ssr:stedsnr = 974740. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 974741: No priority spelling found for lang = no, using alt_name to get "[('no', 'Akkarvika')]"
utility_to_osm - ERROR - ssr:stedsnr = 974741. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 974742: No priority spelling found for lang = no, using alt_name to get "[('no', 'Ølkona')]"
utility_to_osm - ERROR - ssr:stedsnr = 974742. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 16380 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 16381 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 16388 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 16393 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 17091 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 17096: Adding multiple names to name tag, this is not OK! name = "Buvågnakken;Buvågvarden"
utility_to_osm - WARNING - ssr:stedsnr = 17096 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 17453 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 17039 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 17420 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 17422 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 17426 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 17457 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 17475 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 17487: Adding multiple names to name tag, this is not OK! name = "Sauhågtinden;Saubergtinden;Middagstinden"
utility_to_osm - WARNING - ssr:stedsnr = 17496 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 26064: No priority spelling found for lang = smj, using alt_name to get "[('no', 'Lofoten')]"
utility_to_osm - WARNING - ssr:stedsnr = 26064: No priority spelling found for lang = smj, using alt_name to get "[('no', 'Lofoten')]"
utility_to_osm - WARNING - ssr:stedsnr = 26064 has multiple (9) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 78442 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 78476 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 77392: No priority spelling found for lang = no, using alt_name to get "[('no', 'Snaufjellet')]"
utility_to_osm - WARNING - ssr:stedsnr = 77392 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 78076 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 78081 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 78086 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 78477 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 85467 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 85675 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 108744 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 137411 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 138026 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 138040 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 138066 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 138086 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 138088 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 138089 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 138464 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 138469 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 138486 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 138323 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 138408 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 198391 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 199099 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 199180 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 199384 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 199394 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 199479 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 199491 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 199443 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 199445 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 290462 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320405 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320041 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320082 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320480 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320375 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320378 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320382 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 380389 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 380401 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 380436 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 380443 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 380444 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381095 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381184 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381037 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381393 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381450 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381453 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381455 has multiple (7) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381463 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381466 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381468 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 411729 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 441378 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 441481 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442456 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442469 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 442470: Adding multiple names to name tag, this is not OK! name = "Hamnøyvatnet;Vassdalsvatnet"
utility_to_osm - WARNING - ssr:stedsnr = 442470 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442472 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 442428: Adding multiple names to name tag, this is not OK! name = "Avløysa;Nordholmsavløysa"
utility_to_osm - WARNING - ssr:stedsnr = 442428 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 502400 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 502369 has multiple (4) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 502441: Adding multiple names to name tag, this is not OK! name = "Ausodden;Ausa"
utility_to_osm - WARNING - ssr:stedsnr = 502463 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 502465 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 502471 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 511766: No priority spelling found for lang = smj, using alt_name to get "[('no', 'Nordland fylke'), ('smj', 'Nordlánda fylkka')]"
utility_to_osm - WARNING - ssr:stedsnr = 511766: No priority spelling found for lang = sma, using alt_name to get "[('no', 'Nordland fylke'), ('smj', 'Nordlánda fylkka')]"
utility_to_osm - WARNING - ssr:stedsnr = 511766: No priority spelling found for lang = sma, using alt_name to get "[('no', 'Nordland fylke'), ('smj', 'Nordlánda fylkka')]"
utility_to_osm - WARNING - ssr:stedsnr = 511766 has multiple (14) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 534401 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 562027 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 562033 has multiple (4) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 562037: Adding multiple names to name tag, this is not OK! name = "Smeden;Smetinden"
utility_to_osm - WARNING - ssr:stedsnr = 562037 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 562066 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 562275: Adding multiple names to name tag, this is not OK! name = "Merraflestinden;Merrastitinden"
utility_to_osm - WARNING - ssr:stedsnr = 562275 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 562378 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 562380 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 562394 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 562398 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 562418 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 562365 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 562426 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 562484 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 563083: No priority spelling found for lang = no, using alt_name to get "[('no', 'Moskstraumen')]"
utility_to_osm - WARNING - ssr:stedsnr = 563083 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 563428 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 563438 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 563441 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 563452 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 563458 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 563465 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 590751. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 622398 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623099 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 623101: Adding multiple names to name tag, this is not OK! name = "Reidtinden;Stor-Reitinden"
utility_to_osm - WARNING - ssr:stedsnr = 623101 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623490 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623491 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623494 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623497 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623498 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623396 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623400 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 623402: Adding multiple names to name tag, this is not OK! name = "Flesa;Vedskjeret"
utility_to_osm - WARNING - ssr:stedsnr = 623402 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623423 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623431 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623432 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623441 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623446 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 623457 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 712341. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 718094 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 745046 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 745420 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 745464 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 745469 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 777385 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 777420 has multiple (2) positions, using the first one!
