utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/4635/4635-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 68292 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69291 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69294 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69402 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69406 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69409 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69429 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69434 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69480 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69483 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69486 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69497 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69503 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69520 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69523 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69526 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69529 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69539 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69544 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69584 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69784 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69786 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 69833 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 70183 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 70188 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 70425 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 70379 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 70382 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 70577 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 70890 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 70893 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 70901 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 70907 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 70912 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 70928 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 85326 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 101411. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 101473. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 249333 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 249341 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250279 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250282 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250284 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250356: No priority spelling found for lang = no, using alt_name to get "[('no', 'Sollibotn')]"
utility_to_osm - WARNING - ssr:stedsnr = 250356 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250359 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250369 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 116236. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 116490. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 116508. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 250732 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251043 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251147 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251149 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251152 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251160 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251175 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251277 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251281 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251292 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251307 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251392 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251396 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251399 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251442 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251449 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251455 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251468 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251479 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251562: No priority spelling found for lang = no, using alt_name to get "[('no', 'Ildalsvågen')]"
utility_to_osm - WARNING - ssr:stedsnr = 251562 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251591 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251601 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 251795: Adding multiple names to name tag, this is not OK! name = "Bjørndalsfjellet;Fossdalsnipa"
utility_to_osm - WARNING - ssr:stedsnr = 251795 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251803 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251804 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251805 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251811 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251815 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252578 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251898 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251900 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251841 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251869 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251877 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251881 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251933 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251938 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251947 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251907 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251912 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251958 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 251973 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252007 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252179 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252180 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128312 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128314 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128315 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128334 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252390 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128735 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128498 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128500 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252374 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252377 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252408 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252423 has multiple (7) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252425 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129409 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129411: No priority spelling found for lang = no, using alt_name to get "[('no', 'Merkesdalen')]"
utility_to_osm - WARNING - ssr:stedsnr = 129411 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129433 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129450 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129834 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129521 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129773 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129774 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129775 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129780 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252515 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 129983 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 130030 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252545 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 130371 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 130390 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252561 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 130602 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252573 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252574 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 130599 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 130907 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 130848 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252878 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252884 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252870 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252886 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252888 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 146036 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 146037 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 146078 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 146080 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 146086 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310292 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310296 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310297 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 177519. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 189314 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189324 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189285 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189288 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190312 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190313 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190260 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190263 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190429 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190469 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190470 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190479 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190528 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190826 has multiple (7) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 190959 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 191170 has multiple (2) positions, using the first one!
