utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/3808/3808-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 64772 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 64778 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 64913 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 64809 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 64860 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 64862 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 65406 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 65409 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245919 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245924 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245280 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245228 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245232 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245292 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245383 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245384 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245366 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245875 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245857 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245860 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246733 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246392 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246167 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246182 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246191 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246248 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246251 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246253 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246258 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246393 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246455 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246456 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246594 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246681 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246685 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246686 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246689 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246697 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246797 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246886 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246741 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246823 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246825 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246828 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246856 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246981 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247388 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247396 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247433 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247591 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247639 has multiple (7) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 97205 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247852 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 105003 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 105216 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123067 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123069 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123087 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123621 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123633 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124005 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124109 has multiple (14) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124169 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124171 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124175 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124305 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124309 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124310 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124326 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124716 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124725 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124675 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124754 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124962 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124969 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125403 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125420 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125440 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125453 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125460 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125461 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 125831 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 178408 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184052 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185130 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185322 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185336: No priority spelling found for lang = no, using alt_name to get "[('no', 'Notodden lufthavn')]"
utility_to_osm - WARNING - ssr:stedsnr = 185336 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185081 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185086 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185238 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185244 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185438 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185386 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185391 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185707 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185713 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185877 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 186503 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 186505 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 186482 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 186488 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 186985 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 186989 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 186994 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 224401 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245082 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245368 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245270 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245220 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245222 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245883 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245888 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245893 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246004 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246009 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245903 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245966 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246110 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246115 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246122 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246123 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246125 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246141 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246217 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246219 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246221 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246273 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246387 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246713 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246714 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246726 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246782 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 246614: Adding multiple names to name tag, this is not OK! name = "Langevatnet;Storevatn"
utility_to_osm - WARNING - ssr:stedsnr = 246807 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247412 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 247369 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 458778 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 287288. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 287591 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 288029 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306063 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306076 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306079 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306083 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306204 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306406 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306408 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306420 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306768 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306777 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306955 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306964 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306802 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306811 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306814 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 307117 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 307308 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 307450 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 307460 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 307497 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 307503 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 307904 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 307909 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 468403 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 468649. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 346116. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 348063 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366311 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366301 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367105 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367107 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367111 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367112 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367114 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367123 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367130 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367071 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367075 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367089 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367208 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367217 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367229 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367171 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367188 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367189 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367321 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367326 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367382 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367387 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367420 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367421 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367423 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367704 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367786 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367816 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367874 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367919 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367925 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 368411 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 368502 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 368503 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 368504 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 408564 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487052 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487638 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488151 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488156 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488011 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488074 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488084 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488125 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488133 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488146 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488165 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488182 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488194 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488249 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488257 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488277 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488279 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488216 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488229 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488235 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488240 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488367 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488369 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488371 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488734 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488740 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488851 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488835 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488918 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488931 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488875 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488885 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488967 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 489459 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 489469 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 489984 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427083 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427325 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427329 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427402 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427981 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428105 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428164 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428165 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428272 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428419 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428361 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428370 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428374 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428723 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428724 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428762 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428779 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428902 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428906 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 429412 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 429416 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 429426 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 429434 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 429448 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 429911 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 670963 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 671129 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 671130 has multiple (2) positions, using the first one!
