utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/3443/3443-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 250461 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128108 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128109 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128138 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128145 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128147 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128152 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128090 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128096 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128236 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128242 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128250 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128288 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128413 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 252586 has multiple (12) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 148913 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 188085 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 188316 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 188317 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189075 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189117 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189141 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189143 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189144 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189327 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189374 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189275 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189404 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189414 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 205790 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 205795 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 249306 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310206 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310207 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310240 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310241 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310108 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310112 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310127 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310134 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310138 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310183 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310283 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310431 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 310932: Adding multiple names to name tag, this is not OK! name = "Eriksrudtjernet;Nordtjernet"
utility_to_osm - WARNING - ssr:stedsnr = 370181 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 370184 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371109 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431244 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432109 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432114 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432233 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432403 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432420 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432308 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492088 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492094 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492155 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492159 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492192 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492213 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492254 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492344 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492361 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492362 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492366 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492431 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674287 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674077 has multiple (7) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674093 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674158 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674151 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674336 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674242 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674345 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674449 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 466617 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674930 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675209 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492121 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492207 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492225 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492271 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492282 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492291 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492417 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492176 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492370 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492375 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492382 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 526382. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 552320 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552436 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552438 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552439 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552335 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553097 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553421 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553424 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 691743 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 603066 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613075 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613205 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613210 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613168 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613314 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613320 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613407 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613414 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613360 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 633837 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 708335 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 662535 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674252 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674269 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674415 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674418 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674351 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674954 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675198 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735076 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735086 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735090 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735339 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735341 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735378 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735396 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 755817 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 795457 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796062 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796113 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796415 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796312 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796322 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796358 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796359 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796973 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 798116 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917087 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917094 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917185 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917364 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917371 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917395 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917327 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 830472 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 830479 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 856132: Adding multiple names to name tag, this is not OK! name = "Sørgard;Søndre Sønsteby"
utility_to_osm - WARNING - ssr:stedsnr = 856145 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 856281 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 856437 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 857204 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 857417 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 857429 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 857432 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 857438 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 934722 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 934724 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917060 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917208 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917357 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917914 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 934738 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 7153 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 7157 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 7161 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 6084 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 6416 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 6434 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 7228 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 7244 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 7330 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 7430 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 7431 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 7148: Adding multiple names to name tag, this is not OK! name = "Østgard;Østre Sønsteby"
utility_to_osm - WARNING - ssr:stedsnr = 7148 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 7278 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 7281 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 7285 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 7965 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 39452 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 41395. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 67148 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 67150 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 67156 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 67164: Adding multiple names to name tag, this is not OK! name = "Jonsrudøgarden;Sundsødegård"
utility_to_osm - WARNING - ssr:stedsnr = 67179 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 67224 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 68422 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 67328 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 68095 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 68192 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 68480 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 102633 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128051 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128069 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128113 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128116 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128223 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128225 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128171 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128279 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128439 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128444 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128446 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 188447 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189308 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189311 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189441 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189220 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189233 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189362 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189400 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189928 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189868 has multiple (13) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 215599 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310070 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310146 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310151 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310248 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310267 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310459 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310461 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310308 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 370332 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 370247 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371057 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371130 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371232 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 370342 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 370349 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 370353 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371101 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371172 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371175 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371206 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371335 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371340 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371417 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371386 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371930 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431327 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431436 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431171 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431189 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432056 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432168 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432296 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432313 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432341 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432356 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 508757 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 508767 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 512829 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552292 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552397 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553447 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552170 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552173 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552276 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552349 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553084 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553119 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553194 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553148 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553171 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553259 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553398 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553456 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 587930 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613090 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613143 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613185 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613247 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613276 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613288 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613387 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613390 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613338 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 723762 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735121 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735182 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735197 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735219 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735247 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735252 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735260 has multiple (7) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735047 has multiple (3) positions, using the first one!
