utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/3433/3433-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 374824 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 374837 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 434572 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 434575 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 434728 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 434807 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435118 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435173 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435662 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435663 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435665 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435560 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435567 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435569 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435575 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435708 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435716 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435723 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435760 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435770 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435775 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435781 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435863 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 435877 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 475009. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 677490 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677497 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677541 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677611 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677556 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677647 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677671 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677708 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677711 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677712 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677720 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677724 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677749 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677846 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677949 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677852 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677868 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 678119 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 678142 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 678154 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 678256 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 678755 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 678940 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 495506 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 495513 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 495514 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 495516 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 495521 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 495528 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 495710 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 495702 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 495670 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 495671 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 495673 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 495859 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 496202 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 496245 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 496758 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 496954 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 535423 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555502 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555568 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555472 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555479 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555486 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555619 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555625 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555816 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 556655 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 556660 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 556864 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 557207: No priority spelling found for lang = no, using alt_name to get "[('no', 'Tordsvatnet')]"
utility_to_osm - WARNING - ssr:stedsnr = 557207 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 597266. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 616616 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 616692 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 616695 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 616700 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 616853 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 616703 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 616747 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 616749 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 616750 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 617088: No priority spelling found for lang = no, using alt_name to get "[('no', 'Torddalen')]"
utility_to_osm - WARNING - ssr:stedsnr = 617088 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 617793 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 617928 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 652487 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 657298 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 657342. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 677506 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677678 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677684 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677687 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677690 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677697 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677700 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677837 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677727 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677737 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677930 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677941 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677883 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 678212 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 900368 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 738207 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 738208 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 738179: No priority spelling found for lang = no, using alt_name to get "[('no', 'Hestbreapiggan')]"
utility_to_osm - WARNING - ssr:stedsnr = 738179 has multiple (9) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 738507 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 738510 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 738513 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 738514 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 738549 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 738556 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 738718 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 738722 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 738725 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 738846 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 738854 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 739795 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 739944 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 739953 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 798547 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 799244 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 799509 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 799543 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 799715 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 799718 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 799725 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 799734 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 799737 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 799752 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 799639 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 799641 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 799647 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 799791 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 799837 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 799845 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 814457 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920923 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920529 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920532 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920633 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920647 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920667 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920716 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920858 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920774 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920876 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 921225 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 921950 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 859508 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 859520 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 859476 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 859478 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 859486 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 859827 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 860463 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 860678 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 860804 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 860858 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 860863 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 860874 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 860880 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 860764 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 860767 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 860768 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920107 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920504 has multiple (67) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920536 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920540 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920499 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920500 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920605 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920713 has multiple (9) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920714 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920637 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920639 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920689 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920701 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920843 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920847 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 920890 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 921231 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 921201 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 921202: No priority spelling found for lang = no, using alt_name to get "[('no', 'Tordskyrkja')]"
utility_to_osm - WARNING - ssr:stedsnr = 921815 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 921937 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 921980 has multiple (3) positions, using the first one!
