utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/3446/3446-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 112470 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 250520 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 127046 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 127091 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 127108 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 127152 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 127303 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128090 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128518 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 128901 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 166211 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 188083 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 188094 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 188210 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 188128 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 188604 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 188521 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 188642 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 188987 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 188990 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 188991 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 211583 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 213783 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 233386 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 233634 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 249112 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 249195 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 293326 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 293241 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 294526 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 302710. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 302605. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 309133 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 309146 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 309202 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 309701 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310080 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310081 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310100 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 309991 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310484 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310502 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 334646 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 370027 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 370063 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 370072 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 370076 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 370171 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 370180 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 370671: Adding multiple names to name tag, this is not OK! name = "Lomtjernselva;Toputtelva"
utility_to_osm - WARNING - ssr:stedsnr = 370671 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 370965 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371064 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 484292. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 484295. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 484198 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 410144. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 415298 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 415747 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 424305. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 491001 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491374 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431104 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431117 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491139 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491141 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431052 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431060 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431064 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431191 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431320 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431643 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431598 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431734 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431750 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431751 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431990 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432112 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432083 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432085 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432092 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432100 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432511 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492093 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492187 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492030 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492034 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492057 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492250 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492474 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492498 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 450216 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673119 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673693 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674077 has multiple (7) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674082 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674098 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674472 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674476 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674881 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674888 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674935 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491005 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491031 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491131 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491188 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491194 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491093 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491283 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491291 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491717 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491719 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491720 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 491603 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492076 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492426 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 518461. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 532132. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 536573 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 545683: No priority spelling found for lang = no, using alt_name to get "[('no', 'Klæmavegen')]"
utility_to_osm - ERROR - ssr:stedsnr = 545683. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 545566: No priority spelling found for lang = no, using alt_name to get "[('no', 'Klengebekkvegen')]"
utility_to_osm - ERROR - ssr:stedsnr = 545566. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 552048 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552122 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552140 has multiple (15) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552190 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552326 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552993 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553101 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 577662 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 587750: No priority spelling found for lang = no, using alt_name to get "[('no', 'Myssmørkleiva')]"
utility_to_osm - ERROR - ssr:stedsnr = 587750. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 596227 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 597164 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 598049 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 605593. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 605706: No priority spelling found for lang = no, using alt_name to get "[('no', 'Gussgardlivegen')]"
utility_to_osm - ERROR - ssr:stedsnr = 605706. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 605710. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 611607 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612028 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612280 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 612324 has multiple (7) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613026 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613064 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613071 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613483 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613502 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 657405 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 664505 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 666313: No priority spelling found for lang = no, using alt_name to get "[('no', 'Mørkgonga')]"
utility_to_osm - ERROR - ssr:stedsnr = 666313. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 666314: No priority spelling found for lang = no, using alt_name to get "[('no', 'Flåtåmyrvegen')]"
utility_to_osm - ERROR - ssr:stedsnr = 666314. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 673097 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 673103 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674015 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674069 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674502 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 718106 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 734083 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 734114 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 734140 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 734603 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 734610 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 734589 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 734683 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 734995 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735095 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 735482 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 760550 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 779101 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 909332. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 779601 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 779913 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 909684. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 787209 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 788302. No positions found, skipping
utility_to_osm - ERROR - ssr:stedsnr = 788655. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 795106 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 795279: Adding multiple names to name tag, this is not OK! name = "Ormtjernet;Bleikenhagatjernet"
utility_to_osm - WARNING - ssr:stedsnr = 795283 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 795403 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 795576 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 795616 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 796070 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 795918 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916289 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916397 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916653 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916546 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 916590 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917037 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917050 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 917265 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 821487 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 831683. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 840327 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 840593 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 849617. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 855490 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 856117 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 856096 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 856538 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 857105 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 900257 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 901568 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 909707. No positions found, skipping
