utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/3824/3824-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 245365 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245488 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245527 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245765 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 88194 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245763 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245826 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245829 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245835 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 88271 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245771 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245772 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245774 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245782 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245798 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245801 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245839 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245842 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245845 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246051 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246057 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246394 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246398 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246479 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246695 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123316 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123401 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123525 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123628 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123650 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123813 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123814 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 123815 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124009 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124323 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124057 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124706 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124711 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124639 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 124918 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 145803 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 146480 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 147273 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 148009 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 148105 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 148220 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 148273 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 148171 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 167864 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184438 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184791 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184817 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184831 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 184836 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185609 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185385 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 185589 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 268145 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 208305 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 209183 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 209345 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 269356 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 270032 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 270045 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 270054 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 270233 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 270243 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 270970 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 271071 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 271854 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 271858 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 227891 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 271865 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 451538 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 452067 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245010 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245012 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 452154 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 452160 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245605 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245613 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245619 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245628 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245272 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245404 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245450 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245452 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245730 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245732 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245733 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245739 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245740 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245811 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245816 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245894 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 245788 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246402 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246370 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246715 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246907 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246915 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 246625 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 452777 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 452960 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 453069 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 453829 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 453834 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 267784 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 270010 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 270228 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 270205 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 270183 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 270882 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 288917 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 305870 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306015 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306060 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306073 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306074 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306112 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306115 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306405 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306417 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306421 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306605 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306706 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306770 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 306866 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 326179: No priority spelling found for lang = no, using alt_name to get "[('no', 'Heiane')]"
utility_to_osm - WARNING - ssr:stedsnr = 326179 has multiple (17) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 327968 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 331003 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 331194 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 331196 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 331205 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 331963 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 353104 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366281 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366285 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366409 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366430 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366627 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 366634: Adding multiple names to name tag, this is not OK! name = "Uppigard;Øvre Håtveit"
utility_to_osm - WARNING - ssr:stedsnr = 366634 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366807 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366815 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366835 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366779 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 366976 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367006 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367031 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367081 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367082 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367086 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367094 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367329 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367335 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367370 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367501 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367881 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 367920 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 389052 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 391046 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 391108 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 391344 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 391346 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487289 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487429 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487398 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487451 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487456 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487450 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487465 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487806 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487816 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487788 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487873 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487824 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487841 has multiple (14) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487885 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487981 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488009 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488020 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488022 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488032 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488065 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488073 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488038 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488514 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488375 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488382 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488387 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488388 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488390 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488393 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488478 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488725 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488673 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488840 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488928 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488870 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427103 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427428 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427470 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427579 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427724 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427772 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427803 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427817 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427823 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427869 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428022 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428023 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 427974 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428414 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428362 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428466 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428467 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428468 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428609 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 428668 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 429103 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 670933 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 449422 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 452243 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 453265 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487405 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487406 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487506 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487613 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487673 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487676 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487680 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487682 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487692 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487802 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487850 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487851 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487853 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 487869 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488406 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488425 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488434 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488455 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488467 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488361 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488395 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488547 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488902 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 488900 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 511516 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 513175 has multiple (3) positions, using the first one!
