utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/1871/1871-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 261393 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 180208 has multiple (27) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 199314 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 199362 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 199210 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 199216 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 199262 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 200015 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 200515 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 217381 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 224785 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 260050 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 260063 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 260065 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 260209 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 260212 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 260262 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 260356 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 260357 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 260358 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 260301 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 260649 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 260506 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 260508 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 503149 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 462878: Adding multiple names to name tag, this is not OK! name = "Raulikollen;Bøkollen"
utility_to_osm - WARNING - ssr:stedsnr = 464108 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320337 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 320341 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 321039 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 321089 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 321190: Adding multiple names to name tag, this is not OK! name = "Småklempan;Tuva"
utility_to_osm - WARNING - ssr:stedsnr = 321625 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 321585 has multiple (15) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 321594: Adding multiple names to name tag, this is not OK! name = "Keipvatnet;Grinddalsvatnet"
utility_to_osm - WARNING - ssr:stedsnr = 322129 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 324828 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 339358: No priority spelling found for lang = no, using alt_name to get "[('no', 'Oklholen')]"
utility_to_osm - WARNING - ssr:stedsnr = 344705 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 360312 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381020 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381472 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381739 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381661 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 382218 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 382155 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 382365 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 406358: Adding multiple names to name tag, this is not OK! name = "Skjeggholmen;Sjægholmen"
utility_to_osm - WARNING - ssr:stedsnr = 422828 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442208 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442211 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442238 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442190 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442344 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442601 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442702 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442758 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 446782: No priority spelling found for lang = no, using alt_name to get "[('no', 'Tordalshågen')]"
utility_to_osm - WARNING - ssr:stedsnr = 446782 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 446796 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 460359 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 460505 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 465876: No priority spelling found for lang = no, using alt_name to get "[('no', 'Ressmålsdalen')]"
utility_to_osm - WARNING - ssr:stedsnr = 465878: No priority spelling found for lang = no, using alt_name to get "[('no', 'Øver-Ressmålsvatnet')]"
utility_to_osm - WARNING - ssr:stedsnr = 467815: No priority spelling found for lang = no, using alt_name to get "[('no', 'Lusfjellet')]"
utility_to_osm - WARNING - ssr:stedsnr = 502205 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 503122 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 503431 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 504103 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 504118: Adding multiple names to name tag, this is not OK! name = "Spannkallen;Sponna"
utility_to_osm - WARNING - ssr:stedsnr = 508104 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685038 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685049 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685053 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685058 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685059 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685182 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685184 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685190 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685229 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685231: No priority spelling found for lang = no, using alt_name to get "[('no', 'Oklvatnet')]"
utility_to_osm - WARNING - ssr:stedsnr = 685231 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 685235: Adding multiple names to name tag, this is not OK! name = "Høghalsan;Møsjetinden"
utility_to_osm - WARNING - ssr:stedsnr = 685330 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685431 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685635 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685710 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685719 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685675 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 527406 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 686137 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 686163 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 564394 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 586843: No priority spelling found for lang = no, using alt_name to get "[('no', 'Ressmålsfjellet')]"
utility_to_osm - WARNING - ssr:stedsnr = 624105 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 624270 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 624188 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 624330 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 624372 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 624377: No priority spelling found for lang = no, using alt_name to get "[('no', 'Lusvatnet')]"
utility_to_osm - WARNING - ssr:stedsnr = 624377 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 624462 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 624612 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 624664 has multiple (9) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 624726 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 624729 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 625168 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 643796: No priority spelling found for lang = no, using alt_name to get "[('no', 'Kjeldbakkan')]"
utility_to_osm - WARNING - ssr:stedsnr = 662099 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 665139 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685205 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685115 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685118 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685151 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685307 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 685310: Adding multiple names to name tag, this is not OK! name = "Bleiksvatnet;Storvatnet"
utility_to_osm - WARNING - ssr:stedsnr = 685310 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685313 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685301 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 685302: Adding multiple names to name tag, this is not OK! name = "Reinshaugen;Storvasstinden"
utility_to_osm - WARNING - ssr:stedsnr = 685347 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 685700 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 686227: Adding multiple names to name tag, this is not OK! name = "Alteret;Klubban"
utility_to_osm - ERROR - ssr:stedsnr = 686105: Adding multiple names to name tag, this is not OK! name = "Revbåan;Indre Revbåan"
utility_to_osm - WARNING - ssr:stedsnr = 686105 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 686160 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 690204 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 702429 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 703030 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 703868 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 703922: No priority spelling found for lang = no, using alt_name to get "[('no', 'Gardshågen')]"
utility_to_osm - WARNING - ssr:stedsnr = 745190 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 745471 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 745674 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 745676 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 746118 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 746209 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 746214 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 746221 has multiple (4) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 746374: Adding multiple names to name tag, this is not OK! name = "Risøya;Store Risøya"
utility_to_osm - WARNING - ssr:stedsnr = 746374 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 770777: No priority spelling found for lang = se, using alt_name to get "[('no', 'Bukkekjerka')]"
utility_to_osm - WARNING - ssr:stedsnr = 907799 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 927235 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 927252 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 927283 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 927348 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928028 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928038 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928046 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928047 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 928116: Adding multiple names to name tag, this is not OK! name = "Ramsanakkvatnet;Feskelausvatnet;Høgfjellvatnet"
utility_to_osm - WARNING - ssr:stedsnr = 928116 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928126 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928128 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928133 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928139 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928141 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 928201: Adding multiple names to name tag, this is not OK! name = "Ramnheia;Vardeggkvanthaugen"
utility_to_osm - WARNING - ssr:stedsnr = 928188 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928287 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928429 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928603 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928619 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928621 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928578 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928586 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928593 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 928662: Adding multiple names to name tag, this is not OK! name = "Nermarkvatnet;Overmarkvatnet"
utility_to_osm - WARNING - ssr:stedsnr = 928662 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 929139: No priority spelling found for lang = se, using alt_name to get "[('no', 'Andøya lufthavn, Andenes')]"
utility_to_osm - WARNING - ssr:stedsnr = 929144 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 868103 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 868107 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 868602 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 931821 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 885406: No priority spelling found for lang = se, using alt_name to get "[('no', 'Dverberg')]"
utility_to_osm - WARNING - ssr:stedsnr = 927266 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 927268 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928051 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928110 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928151 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 928162: Adding multiple names to name tag, this is not OK! name = "Middagstinden;Breitinden"
utility_to_osm - WARNING - ssr:stedsnr = 928162 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928312 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928360 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 928204: Adding multiple names to name tag, this is not OK! name = "Sæingstjønna;Steintjønna"
utility_to_osm - WARNING - ssr:stedsnr = 928204 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 928206 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 929128 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 929101 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 929165 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 1002311. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 17193 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 17379 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 17399 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 17045 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 17250 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 17258 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 17269 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 17290 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 17582: Adding multiple names to name tag, this is not OK! name = "Bjørnebåsen;Bjørnhola"
utility_to_osm - WARNING - ssr:stedsnr = 17489 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 18022: Adding multiple names to name tag, this is not OK! name = "Litletinden;Durmålstinden"
utility_to_osm - WARNING - ssr:stedsnr = 18556 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 18057 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 18043 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 18134 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 18142 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 18144 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 18180: Adding multiple names to name tag, this is not OK! name = "Bjelkan;Nordre Bjelkan"
utility_to_osm - WARNING - ssr:stedsnr = 18180 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 18193 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 18196 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 18332 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 18344 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 18450 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 18442 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 18631 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 19105 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 19113 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 19129 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 19136 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 35046 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 35386 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 35345: No priority spelling found for lang = no, using alt_name to get "[('no', 'Skipssteinneset')]"
utility_to_osm - WARNING - ssr:stedsnr = 35490 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 36944 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 46153: No priority spelling found for lang = no, using alt_name to get "[('no', 'Oklflua')]"
utility_to_osm - WARNING - ssr:stedsnr = 78469 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 78473 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 78130 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 78181 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 78388 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 78712 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 78738 has multiple (4) positions, using the first one!
