utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/5420/5420-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 19290 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 19302 has multiple (12) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 19310 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 19607 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 19608 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 79008 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 78635 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 78929 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 79082 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 79089 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 79233 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 79313 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 79317 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 79324 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 79334 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 79408 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 79613 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 79873 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 79880 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 87789. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 99741 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 138997 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 139083 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 139119 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 139218 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 139256 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 139259 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 139267 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 139327 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 139363 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 139375: Adding multiple names to name tag, this is not OK! name = "Holtet;Furholttinden;Forholtet"
utility_to_osm - WARNING - ssr:stedsnr = 139375 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 139382 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 139618 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 139622 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 139860 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 139883 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 141247 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 159281 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 180913: No priority spelling found for lang = no, using alt_name to get "[('no', 'Skogshamnveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 180913. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 199888 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 200079 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 200081 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 200240 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 200332 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 200296 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 200369 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 200374 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 200375 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 200984 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 201307 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 201308 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 201253 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 201263 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 201598 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 202241 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 204612 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 294766 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 294861 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 301930: No priority spelling found for lang = no, using alt_name to get "[('no', 'Espenesveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 301930. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 301933: No priority spelling found for lang = no, using alt_name to get "[('no', 'Bjørkebakkveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 301933. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 301935: No priority spelling found for lang = no, using alt_name to get "[('no', 'Finnlandsveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 301935. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 321596 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 321597 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 321250: Adding multiple names to name tag, this is not OK! name = "Trollvatnet;Litjevatnet"
utility_to_osm - WARNING - ssr:stedsnr = 321250 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 321346 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 321330 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 322298 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 322320 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 322325 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 323271: No priority spelling found for lang = se, using alt_name to get "[('no', 'Børingen'), ('se', 'Skuddovárri')]"
utility_to_osm - WARNING - ssr:stedsnr = 323271 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 361936: No priority spelling found for lang = no, using alt_name to get "[('no', 'Finnefjellveien')]"
utility_to_osm - ERROR - ssr:stedsnr = 361936. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 382240 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381142 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381982 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 381936 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 382027 has multiple (14) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 382123 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 382083 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 382327 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 382347 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 382349 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 382899 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442651 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442657 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442931 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 443000 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442965 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442969 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442971 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 442975 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 443115 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 443243 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 443274 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 443279 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 443355: Adding multiple names to name tag, this is not OK! name = "Hildran;Storaksla"
utility_to_osm - WARNING - ssr:stedsnr = 443355 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 443358 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 443359 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 443375 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 443624 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 443627 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 446652 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 502899 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 503231 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 503830 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 503892 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 503899 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 503995 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 503832 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 504239 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 504330 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 504337 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 504288 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 504289 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 504315 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 504636 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 563661 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 563909 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 563947 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 564000 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 564235 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 564237 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 564241 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 564259 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 564302: Adding multiple names to name tag, this is not OK! name = "Langholmen;Flatholmen"
utility_to_osm - WARNING - ssr:stedsnr = 564302 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 564333 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 564342 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 564345 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 564346 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 564364 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 564634 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 564632 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 564633 has multiple (3) positions, using the first one!
