utility_to_osm - ERROR - ERROR, no ending in ssr2_to_osm_data/data/3447/3447-ssr.xml? Trying to re-download
utility_to_osm - WARNING - ssr:stedsnr = 188770 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189170 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189138 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189140 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189526 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189606 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189611 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 189674 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 191615 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 191617 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 191554 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 191560 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 263513 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 205792 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 208093 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 249254 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 268197 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 465381 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310227 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310139 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310140 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310192 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310194 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310197 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310613 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310616 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310631 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310516 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310518 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310785 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310794 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310798 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310802 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310803 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 310805 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 313917 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 370424 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 370691 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371105 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371208 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371214 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371622 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371624 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371631 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 371635 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 373027 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 373599 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 373699 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 373657 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 373959 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 387741 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 404988: No priority spelling found for lang = no, using alt_name to get "[('no', 'Hasvalsæterdalen')]"
utility_to_osm - WARNING - ssr:stedsnr = 415095 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 420243 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 422318 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 431322 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432202 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432235 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432410 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432306 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432611 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432631 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432639 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432683 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432686 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 432687: Adding multiple names to name tag, this is not OK! name = "Dalen;Slette"
utility_to_osm - WARNING - ssr:stedsnr = 432695 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432581 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432706 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432783 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 432796 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 434484 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 434606 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 434607 has multiple (2) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 492137: Adding multiple names to name tag, this is not OK! name = "Fallssætra;Ringstadsetra"
utility_to_osm - WARNING - ssr:stedsnr = 434573 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 434582 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 434706 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492145 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492232 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492235 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492236 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492194 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492195 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492198 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492261 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492354 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492467 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492500 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492597 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492628 has multiple (8) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492662 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492733 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492739 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492747 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492750 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492798 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 445512 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 494558 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 494581 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 494617 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 494631 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 494633 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 494634 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 494652 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674142 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674222 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674226 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674228 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674195 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674201 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674325 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674369 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674386 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674521 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674522 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674575 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674579 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674585 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674587 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674591 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674546 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674681 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674688 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674644 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674737 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674776 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674780 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674742 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674782 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674792 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674794 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 675209 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 676612 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 676673 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677603 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 677747 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 480559 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492105 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492116 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492117 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492295 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492403 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492324 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492614 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492627 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492681 has multiple (5) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492571 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492703 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492707 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492720 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 492769 has multiple (3) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 492771. No positions found, skipping
utility_to_osm - WARNING - ssr:stedsnr = 492788 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 494086 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 495560 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 545982 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552203 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552228 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 552790 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553503 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553597 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553600 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553705 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553733 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553605 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553633 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553695 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553696 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553811 has multiple (6) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 553812 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555523 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555526 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555621 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555624 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555703 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555699 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 555701 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 692700 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 587704 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 601248 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 601826: No priority spelling found for lang = no, using alt_name to get "[('no', 'Fluberg Skytebane')]"
utility_to_osm - WARNING - ssr:stedsnr = 613169 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613170 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613308 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613272 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613512 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613529 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613587 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613593 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613595 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613601 has multiple (7) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613788 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 613792 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 615998 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 616551 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 616641 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 627507 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 708396 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 708398 has multiple (2) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674127 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674301 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674410 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674507 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674511 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674513 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674502 has multiple (4) positions, using the first one!
utility_to_osm - ERROR - ssr:stedsnr = 674605: Adding multiple names to name tag, this is not OK! name = "Bjørnerudbekken;Steffatjernsbekken"
utility_to_osm - WARNING - ssr:stedsnr = 674657 has multiple (4) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674561 has multiple (3) positions, using the first one!
utility_to_osm - WARNING - ssr:stedsnr = 674567 has multiple (3) positions, using the first one!
